Timp scurs: 0ms - Elful 1 este la 345, 34 in fabrica 1
Timp scurs: 6584ms - Elful 11 este la 37, 35 in fabrica 3
Timp scurs: 6584ms - Elful 14 este la 114, 90 in fabrica 3
Timp scurs: 6584ms - Elful 18 este la 107, 32 in fabrica 3
Timp scurs: 6584ms - Elful 21 este la 95, 108 in fabrica 3
Timp scurs: 6584ms - Elful 24 este la 95, 99 in fabrica 3
Timp scurs: 6590ms - Elful 2 este la 12, 10 in fabrica 2
Timp scurs: 6590ms - Elful 6 este la 80, 12 in fabrica 2
Timp scurs: 6590ms - Elful 9 este la 143, 82 in fabrica 2
Timp scurs: 6590ms - Elful 12 este la 9, 68 in fabrica 2
Timp scurs: 6590ms - Elful 15 este la 61, 69 in fabrica 2
Timp scurs: 6590ms - Elful 17 este la 118, 79 in fabrica 2
Timp scurs: 6590ms - Elful 20 este la 39, 69 in fabrica 2
Timp scurs: 6590ms - Elful 23 este la 81, 66 in fabrica 2
Timp scurs: 6590ms - Elful 26 este la 63, 131 in fabrica 2
Timp scurs: 6590ms - Elful 2 este la 12, 10 in fabrica 2
Timp scurs: 6590ms - Elful 6 este la 80, 12 in fabrica 2
Timp scurs: 6590ms - Elful 9 este la 143, 82 in fabrica 2
Timp scurs: 6590ms - Elful 12 este la 9, 68 in fabrica 2
Timp scurs: 6590ms - Elful 15 este la 61, 70 in fabrica 2
Timp scurs: 6590ms - Elful 17 este la 118, 79 in fabrica 2
Timp scurs: 6590ms - Elful 20 este la 39, 69 in fabrica 2
Timp scurs: 6590ms - Elful 23 este la 81, 66 in fabrica 2
Timp scurs: 6590ms - Elful 26 este la 63, 131 in fabrica 2
Timp scurs: 6591ms - Elful 2 este la 12, 10 in fabrica 2
Timp scurs: 6591ms - Elful 6 este la 80, 12 in fabrica 2
Timp scurs: 6591ms - Elful 9 este la 143, 82 in fabrica 2
Timp scurs: 6591ms - Elful 1 este la 348, 33 in fabrica 1
Timp scurs: 6591ms - Elful 5 este la 340, 193 in fabrica 1
Timp scurs: 6591ms - Elful 7 este la 124, 299 in fabrica 1
Timp scurs: 6591ms - Elful 3 este la 27, 38 in fabrica 3
Timp scurs: 6591ms - Elful 4 este la 44, 47 in fabrica 3
Timp scurs: 6591ms - Elful 8 este la 63, 5 in fabrica 3
Timp scurs: 6591ms - Elful 11 este la 37, 35 in fabrica 3
Timp scurs: 6591ms - Elful 14 este la 114, 90 in fabrica 3
Timp scurs: 6591ms - Elful 18 este la 107, 32 in fabrica 3
Timp scurs: 6591ms - Elful 21 este la 95, 108 in fabrica 3
Timp scurs: 6591ms - Elful 12 este la 9, 68 in fabrica 2
Timp scurs: 6591ms - Elful 15 este la 61, 70 in fabrica 2
Timp scurs: 6591ms - Elful 17 este la 117, 79 in fabrica 2
Timp scurs: 6591ms - Elful 20 este la 39, 69 in fabrica 2
Timp scurs: 6591ms - Elful 23 este la 81, 66 in fabrica 2
Timp scurs: 6591ms - Elful 26 este la 63, 131 in fabrica 2
Timp scurs: 6591ms - Elful 24 este la 95, 99 in fabrica 3
Timp scurs: 6591ms - Elful 2 este la 12, 10 in fabrica 2
Timp scurs: 6591ms - Elful 6 este la 80, 13 in fabrica 2
Timp scurs: 6591ms - Elful 9 este la 143, 82 in fabrica 2
Timp scurs: 6591ms - Elful 12 este la 9, 68 in fabrica 2
Timp scurs: 6591ms - Elful 15 este la 61, 70 in fabrica 2
Timp scurs: 6591ms - Elful 17 este la 117, 79 in fabrica 2
Timp scurs: 6591ms - Elful 20 este la 39, 69 in fabrica 2
Timp scurs: 6591ms - Elful 10 este la 4, 110 in fabrica 1
Timp scurs: 6591ms - Elful 13 este la 75, 303 in fabrica 1
Timp scurs: 6591ms - Elful 16 este la 182, 32 in fabrica 1
Timp scurs: 6591ms - Elful 19 este la 49, 295 in fabrica 1
Timp scurs: 6591ms - Elful 22 este la 161, 1 in fabrica 1
Timp scurs: 6591ms - Elful 25 este la 71, 49 in fabrica 1
Timp scurs: 6591ms - Elful 23 este la 81, 66 in fabrica 2
Timp scurs: 6591ms - Elful 26 este la 63, 131 in fabrica 2
Timp scurs: 6591ms - Elful 2 este la 12, 10 in fabrica 2
Timp scurs: 6591ms - Elful 6 este la 80, 13 in fabrica 2
Timp scurs: 6591ms - Elful 9 este la 143, 82 in fabrica 2
Timp scurs: 6591ms - Elful 12 este la 8, 68 in fabrica 2
Timp scurs: 6591ms - Elful 15 este la 61, 70 in fabrica 2
Timp scurs: 6591ms - Elful 17 este la 117, 79 in fabrica 2
Timp scurs: 6591ms - Elful 20 este la 39, 69 in fabrica 2
Timp scurs: 6591ms - Elful 23 este la 81, 66 in fabrica 2
Timp scurs: 6591ms - Elful 26 este la 63, 131 in fabrica 2
Timp scurs: 6591ms - Elful 2 este la 12, 10 in fabrica 2
Timp scurs: 6591ms - Elful 6 este la 80, 13 in fabrica 2
Timp scurs: 6591ms - Elful 9 este la 143, 82 in fabrica 2
Timp scurs: 6591ms - Elful 12 este la 8, 68 in fabrica 2
Timp scurs: 6591ms - Elful 15 este la 61, 70 in fabrica 2
Timp scurs: 6591ms - Elful 17 este la 117, 79 in fabrica 2
Timp scurs: 6591ms - Elful 20 este la 39, 69 in fabrica 2
Timp scurs: 6591ms - Elful 23 este la 81, 66 in fabrica 2
Timp scurs: 6591ms - Elful 26 este la 62, 131 in fabrica 2
Timp scurs: 6593ms - Elful 3 este la 27, 38 in fabrica 3
Timp scurs: 6593ms - Elful 4 este la 44, 47 in fabrica 3
Timp scurs: 6593ms - Elful 8 este la 63, 5 in fabrica 3
Timp scurs: 6593ms - Elful 11 este la 37, 35 in fabrica 3
Timp scurs: 6593ms - Elful 14 este la 114, 90 in fabrica 3
Timp scurs: 6593ms - Elful 18 este la 107, 32 in fabrica 3
Timp scurs: 6593ms - Elful 21 este la 95, 108 in fabrica 3
Timp scurs: 6593ms - Elful 24 este la 96, 99 in fabrica 3
Timp scurs: 6594ms - Elful 1 este la 348, 33 in fabrica 1
Timp scurs: 6594ms - Elful 5 este la 341, 193 in fabrica 1
Timp scurs: 6594ms - Elful 7 este la 124, 299 in fabrica 1
Timp scurs: 6594ms - Elful 10 este la 4, 110 in fabrica 1
Timp scurs: 6594ms - Elful 13 este la 75, 303 in fabrica 1
Timp scurs: 6594ms - Elful 16 este la 182, 32 in fabrica 1
Timp scurs: 6594ms - Elful 19 este la 49, 295 in fabrica 1
Timp scurs: 6594ms - Elful 22 este la 161, 1 in fabrica 1
Timp scurs: 6594ms - Elful 25 este la 71, 49 in fabrica 1
Timp scurs: 6594ms - Elful 3 este la 27, 38 in fabrica 3
Timp scurs: 6594ms - Elful 4 este la 44, 48 in fabrica 3
Timp scurs: 6594ms - Elful 8 este la 63, 5 in fabrica 3
Timp scurs: 6594ms - Elful 11 este la 37, 35 in fabrica 3
Timp scurs: 6594ms - Elful 14 este la 114, 90 in fabrica 3
Timp scurs: 6594ms - Elful 18 este la 107, 32 in fabrica 3
Timp scurs: 6594ms - Elful 21 este la 95, 108 in fabrica 3
Timp scurs: 6594ms - Elful 24 este la 96, 99 in fabrica 3
Timp scurs: 6595ms - Elful 2 este la 12, 10 in fabrica 2
Timp scurs: 6595ms - Elful 6 este la 80, 13 in fabrica 2
Timp scurs: 6595ms - Elful 9 este la 144, 82 in fabrica 2
Timp scurs: 6595ms - Elful 12 este la 8, 68 in fabrica 2
Timp scurs: 6595ms - Elful 15 este la 61, 70 in fabrica 2
Timp scurs: 6595ms - Elful 17 este la 117, 79 in fabrica 2
Timp scurs: 6595ms - Elful 20 este la 39, 69 in fabrica 2
Timp scurs: 6595ms - Elful 23 este la 81, 66 in fabrica 2
Timp scurs: 6595ms - Elful 26 este la 62, 131 in fabrica 2
Timp scurs: 6599ms - Elful 3 este la 27, 38 in fabrica 3
Timp scurs: 6599ms - Elful 4 este la 44, 48 in fabrica 3
Timp scurs: 6599ms - Elful 8 este la 63, 5 in fabrica 3
Timp scurs: 6599ms - Elful 11 este la 37, 34 in fabrica 3
Timp scurs: 6599ms - Elful 14 este la 114, 90 in fabrica 3
Timp scurs: 6599ms - Elful 18 este la 107, 32 in fabrica 3
Timp scurs: 6599ms - Elful 21 este la 95, 108 in fabrica 3
Timp scurs: 6599ms - Elful 24 este la 96, 99 in fabrica 3
Timp scurs: 6600ms - Elful 3 este la 27, 38 in fabrica 3
Timp scurs: 6600ms - Elful 4 este la 44, 48 in fabrica 3
Timp scurs: 6600ms - Elful 8 este la 63, 5 in fabrica 3
Timp scurs: 6600ms - Elful 11 este la 37, 34 in fabrica 3
Timp scurs: 6600ms - Elful 14 este la 114, 89 in fabrica 3
Timp scurs: 6600ms - Elful 18 este la 107, 32 in fabrica 3
Timp scurs: 6600ms - Elful 21 este la 95, 108 in fabrica 3
Timp scurs: 6600ms - Elful 24 este la 96, 99 in fabrica 3
Timp scurs: 6602ms - Elful 2 este la 12, 10 in fabrica 2
Timp scurs: 6602ms - Elful 6 este la 80, 13 in fabrica 2
Timp scurs: 6602ms - Elful 9 este la 144, 82 in fabrica 2
Timp scurs: 6602ms - Elful 12 este la 8, 68 in fabrica 2
Timp scurs: 6602ms - Elful 15 este la 61, 70 in fabrica 2
Timp scurs: 6602ms - Elful 17 este la 117, 79 in fabrica 2
Timp scurs: 6602ms - Elful 20 este la 39, 69 in fabrica 2
Timp scurs: 6602ms - Elful 23 este la 80, 66 in fabrica 2
Timp scurs: 6602ms - Elful 26 este la 62, 131 in fabrica 2
Timp scurs: 6603ms - Elful 1 este la 348, 33 in fabrica 1
Timp scurs: 6603ms - Elful 5 este la 341, 193 in fabrica 1
Timp scurs: 6603ms - Elful 7 este la 124, 299 in fabrica 1
Timp scurs: 6603ms - Elful 10 este la 4, 111 in fabrica 1
Timp scurs: 6603ms - Elful 13 este la 75, 303 in fabrica 1
Timp scurs: 6603ms - Elful 16 este la 182, 32 in fabrica 1
Timp scurs: 6603ms - Elful 19 este la 49, 295 in fabrica 1
Timp scurs: 6603ms - Elful 22 este la 161, 1 in fabrica 1
Timp scurs: 6603ms - Elful 25 este la 71, 49 in fabrica 1
Timp scurs: 6604ms - Elful 3 este la 27, 38 in fabrica 3
Timp scurs: 6604ms - Elful 4 este la 44, 48 in fabrica 3
Timp scurs: 6604ms - Elful 8 este la 63, 5 in fabrica 3
Timp scurs: 6604ms - Elful 11 este la 37, 34 in fabrica 3
Timp scurs: 6604ms - Elful 14 este la 114, 89 in fabrica 3
Timp scurs: 6604ms - Elful 18 este la 107, 32 in fabrica 3
Timp scurs: 6604ms - Elful 21 este la 95, 107 in fabrica 3
Timp scurs: 6604ms - Elful 24 este la 96, 99 in fabrica 3
Timp scurs: 6605ms - Elful 1 este la 348, 33 in fabrica 1
Timp scurs: 6605ms - Elful 5 este la 341, 193 in fabrica 1
Timp scurs: 6605ms - Elful 7 este la 124, 299 in fabrica 1
Timp scurs: 6605ms - Elful 10 este la 4, 111 in fabrica 1
Timp scurs: 6605ms - Elful 13 este la 75, 303 in fabrica 1
Timp scurs: 6605ms - Elful 16 este la 182, 32 in fabrica 1
Timp scurs: 6605ms - Elful 19 este la 49, 295 in fabrica 1
Timp scurs: 6605ms - Elful 22 este la 160, 1 in fabrica 1
Timp scurs: 6605ms - Elful 25 este la 71, 49 in fabrica 1
Timp scurs: 6607ms - Elful 1 este la 348, 33 in fabrica 1
Timp scurs: 6607ms - Elful 5 este la 341, 193 in fabrica 1
Timp scurs: 6607ms - Elful 7 este la 124, 299 in fabrica 1
Timp scurs: 6607ms - Elful 10 este la 4, 111 in fabrica 1
Timp scurs: 6607ms - Elful 13 este la 75, 304 in fabrica 1
Timp scurs: 6607ms - Elful 16 este la 182, 32 in fabrica 1
Timp scurs: 6607ms - Elful 19 este la 49, 295 in fabrica 1
Timp scurs: 6607ms - Elful 22 este la 160, 1 in fabrica 1
Timp scurs: 6607ms - Elful 25 este la 71, 49 in fabrica 1
Timp scurs: 6608ms - Elful 1 este la 348, 33 in fabrica 1
Timp scurs: 6608ms - Elful 5 este la 341, 193 in fabrica 1
Timp scurs: 6608ms - Elful 7 este la 124, 299 in fabrica 1
Timp scurs: 6608ms - Elful 10 este la 4, 111 in fabrica 1
Timp scurs: 6608ms - Elful 13 este la 75, 304 in fabrica 1
Timp scurs: 6608ms - Elful 16 este la 182, 31 in fabrica 1
Timp scurs: 6608ms - Elful 19 este la 49, 295 in fabrica 1
Timp scurs: 6608ms - Elful 2 este la 12, 10 in fabrica 2
Timp scurs: 6608ms - Elful 6 este la 80, 13 in fabrica 2
Timp scurs: 6608ms - Elful 9 este la 144, 82 in fabrica 2
Timp scurs: 6608ms - Elful 12 este la 8, 68 in fabrica 2
Timp scurs: 6608ms - Elful 15 este la 61, 70 in fabrica 2
Timp scurs: 6608ms - Elful 22 este la 160, 1 in fabrica 1
Timp scurs: 6608ms - Elful 25 este la 71, 49 in fabrica 1
Timp scurs: 6608ms - Elful 17 este la 117, 79 in fabrica 2
Timp scurs: 6608ms - Elful 20 este la 39, 70 in fabrica 2
Timp scurs: 6608ms - Elful 23 este la 80, 66 in fabrica 2
Timp scurs: 6608ms - Elful 26 este la 62, 131 in fabrica 2
Timp scurs: 6609ms - Elful 1 este la 348, 33 in fabrica 1
Timp scurs: 6609ms - Elful 5 este la 341, 193 in fabrica 1
Timp scurs: 6609ms - Elful 7 este la 124, 299 in fabrica 1
Timp scurs: 6609ms - Elful 10 este la 4, 111 in fabrica 1
Timp scurs: 6609ms - Elful 13 este la 75, 304 in fabrica 1
Timp scurs: 6609ms - Elful 16 este la 182, 31 in fabrica 1
Timp scurs: 6609ms - Elful 19 este la 49, 295 in fabrica 1
Timp scurs: 6609ms - Elful 22 este la 160, 1 in fabrica 1
Timp scurs: 6609ms - Elful 25 este la 71, 48 in fabrica 1
Timp scurs: 6609ms - Elful 1 este la 348, 33 in fabrica 1
Timp scurs: 6609ms - Elful 5 este la 341, 193 in fabrica 1
Timp scurs: 6609ms - Elful 7 este la 125, 299 in fabrica 1
Timp scurs: 6609ms - Elful 10 este la 4, 111 in fabrica 1
Timp scurs: 6609ms - Elful 13 este la 75, 304 in fabrica 1
Timp scurs: 6609ms - Elful 16 este la 182, 31 in fabrica 1
Timp scurs: 6609ms - Elful 19 este la 49, 295 in fabrica 1
Timp scurs: 6609ms - Elful 22 este la 160, 1 in fabrica 1
Timp scurs: 6609ms - Elful 25 este la 71, 48 in fabrica 1
Timp scurs: 6614ms - Elful 3 este la 27, 38 in fabrica 3
Timp scurs: 6614ms - Elful 4 este la 44, 48 in fabrica 3
Timp scurs: 6614ms - Elful 8 este la 63, 5 in fabrica 3
Timp scurs: 6614ms - Elful 11 este la 37, 34 in fabrica 3
Timp scurs: 6614ms - Elful 14 este la 114, 89 in fabrica 3
Timp scurs: 6614ms - Elful 18 este la 108, 32 in fabrica 3
Timp scurs: 6614ms - Elful 21 este la 95, 107 in fabrica 3
Timp scurs: 6614ms - Elful 24 este la 96, 99 in fabrica 3
Timp scurs: 6614ms - Elful 1 este la 348, 33 in fabrica 1
Timp scurs: 6614ms - Elful 5 este la 341, 193 in fabrica 1
Timp scurs: 6614ms - Elful 7 este la 125, 299 in fabrica 1
Timp scurs: 6614ms - Elful 10 este la 4, 111 in fabrica 1
Timp scurs: 6614ms - Elful 13 este la 75, 304 in fabrica 1
Timp scurs: 6614ms - Elful 16 este la 182, 31 in fabrica 1
Timp scurs: 6614ms - Elful 19 este la 49, 296 in fabrica 1
Timp scurs: 6614ms - Elful 22 este la 160, 1 in fabrica 1
Timp scurs: 6614ms - Elful 25 este la 71, 48 in fabrica 1
Timp scurs: 6615ms - Elful 3 este la 28, 38 in fabrica 3
Timp scurs: 6615ms - Elful 4 este la 44, 48 in fabrica 3
Timp scurs: 6615ms - Elful 8 este la 63, 5 in fabrica 3
Timp scurs: 6615ms - Elful 11 este la 37, 34 in fabrica 3
Timp scurs: 6615ms - Elful 14 este la 114, 89 in fabrica 3
Timp scurs: 6615ms - Elful 18 este la 108, 32 in fabrica 3
Timp scurs: 6615ms - Elful 21 este la 95, 107 in fabrica 3
Timp scurs: 6615ms - Elful 24 este la 96, 99 in fabrica 3
Timp scurs: 6621ms - Elful 2 este la 12, 10 in fabrica 2
Timp scurs: 6621ms - Elful 6 este la 80, 13 in fabrica 2
Timp scurs: 6621ms - Elful 9 este la 144, 82 in fabrica 2
Timp scurs: 6621ms - Elful 12 este la 8, 68 in fabrica 2
Timp scurs: 6621ms - Elful 15 este la 60, 70 in fabrica 2
Timp scurs: 6621ms - Elful 17 este la 117, 79 in fabrica 2
Timp scurs: 6621ms - Elful 20 este la 39, 70 in fabrica 2
Timp scurs: 6621ms - Elful 23 este la 80, 66 in fabrica 2
Timp scurs: 6621ms - Elful 26 este la 62, 131 in fabrica 2
Timp scurs: 6621ms - Elful 2 este la 13, 10 in fabrica 2
Timp scurs: 6621ms - Elful 6 este la 80, 13 in fabrica 2
Timp scurs: 6621ms - Elful 9 este la 144, 82 in fabrica 2
Timp scurs: 6621ms - Elful 12 este la 8, 68 in fabrica 2
Timp scurs: 6621ms - Elful 15 este la 60, 70 in fabrica 2
Timp scurs: 6621ms - Elful 17 este la 117, 79 in fabrica 2
Timp scurs: 6621ms - Elful 20 este la 39, 70 in fabrica 2
Timp scurs: 6621ms - Elful 23 este la 80, 66 in fabrica 2
Timp scurs: 6621ms - Elful 26 este la 62, 131 in fabrica 2
Timp scurs: 6622ms - Elful 2 este la 13, 10 in fabrica 2
Timp scurs: 6622ms - Elful 6 este la 80, 13 in fabrica 2
Timp scurs: 6622ms - Elful 9 este la 144, 82 in fabrica 2
Timp scurs: 6622ms - Elful 12 este la 8, 68 in fabrica 2
Timp scurs: 6622ms - Elful 15 este la 60, 70 in fabrica 2
Timp scurs: 6622ms - Elful 17 este la 118, 79 in fabrica 2
Timp scurs: 6622ms - Elful 20 este la 39, 70 in fabrica 2
Timp scurs: 6622ms - Elful 3 este la 28, 38 in fabrica 3
Timp scurs: 6622ms - Elful 4 este la 44, 48 in fabrica 3
Timp scurs: 6622ms - Elful 8 este la 63, 4 in fabrica 3
Timp scurs: 6622ms - Elful 11 este la 37, 34 in fabrica 3
Timp scurs: 6622ms - Elful 14 este la 114, 89 in fabrica 3
Timp scurs: 6622ms - Elful 18 este la 108, 32 in fabrica 3
Timp scurs: 6622ms - Elful 21 este la 95, 107 in fabrica 3
Timp scurs: 6622ms - Elful 24 este la 96, 99 in fabrica 3
Timp scurs: 6622ms - Elful 23 este la 80, 66 in fabrica 2
Timp scurs: 6622ms - Elful 26 este la 62, 131 in fabrica 2
Timp scurs: 6622ms - Elful 1 este la 348, 34 in fabrica 1
Timp scurs: 6622ms - Elful 5 este la 341, 193 in fabrica 1
Timp scurs: 6622ms - Elful 7 este la 125, 299 in fabrica 1
Timp scurs: 6622ms - Elful 10 este la 4, 111 in fabrica 1
Timp scurs: 6622ms - Elful 13 este la 75, 304 in fabrica 1
Timp scurs: 6622ms - Elful 16 este la 182, 31 in fabrica 1
Timp scurs: 6622ms - Elful 19 este la 49, 296 in fabrica 1
Timp scurs: 6622ms - Elful 22 este la 160, 1 in fabrica 1
Timp scurs: 6622ms - Elful 25 este la 71, 48 in fabrica 1
Timp scurs: 6622ms - Elful 2 este la 13, 10 in fabrica 2
Timp scurs: 6622ms - Elful 6 este la 80, 13 in fabrica 2
Timp scurs: 6622ms - Elful 9 este la 144, 82 in fabrica 2
Timp scurs: 6622ms - Elful 12 este la 8, 68 in fabrica 2
Timp scurs: 6622ms - Elful 15 este la 60, 70 in fabrica 2
Timp scurs: 6622ms - Elful 17 este la 118, 79 in fabrica 2
Timp scurs: 6622ms - Elful 20 este la 39, 70 in fabrica 2
Timp scurs: 6622ms - Elful 23 este la 80, 66 in fabrica 2
Timp scurs: 6622ms - Elful 26 este la 61, 131 in fabrica 2
Timp scurs: 6622ms - Elful 2 este la 13, 10 in fabrica 2
Timp scurs: 6622ms - Elful 6 este la 80, 13 in fabrica 2
Timp scurs: 6622ms - Elful 9 este la 144, 82 in fabrica 2
Timp scurs: 6622ms - Elful 12 este la 7, 68 in fabrica 2
Timp scurs: 6622ms - Elful 15 este la 60, 70 in fabrica 2
Timp scurs: 6622ms - Elful 17 este la 118, 79 in fabrica 2
Timp scurs: 6622ms - Elful 20 este la 39, 70 in fabrica 2
Timp scurs: 6622ms - Elful 23 este la 80, 66 in fabrica 2
Timp scurs: 6622ms - Elful 26 este la 61, 131 in fabrica 2
Timp scurs: 6622ms - Elful 2 este la 13, 10 in fabrica 2
Timp scurs: 6622ms - Elful 6 este la 80, 12 in fabrica 2
Timp scurs: 6622ms - Elful 9 este la 144, 82 in fabrica 2
Timp scurs: 6622ms - Elful 12 este la 7, 68 in fabrica 2
Timp scurs: 6622ms - Elful 15 este la 60, 70 in fabrica 2
Timp scurs: 6622ms - Elful 17 este la 118, 79 in fabrica 2
Timp scurs: 6622ms - Elful 20 este la 39, 70 in fabrica 2
Timp scurs: 6622ms - Elful 23 este la 80, 66 in fabrica 2
Timp scurs: 6622ms - Elful 26 este la 61, 131 in fabrica 2
Timp scurs: 6624ms - Elful 3 este la 28, 38 in fabrica 3
Timp scurs: 6624ms - Elful 4 este la 44, 48 in fabrica 3
Timp scurs: 6624ms - Elful 8 este la 63, 4 in fabrica 3
Timp scurs: 6624ms - Elful 11 este la 37, 34 in fabrica 3
Timp scurs: 6624ms - Elful 14 este la 114, 89 in fabrica 3
Timp scurs: 6624ms - Elful 18 este la 108, 32 in fabrica 3
Timp scurs: 6624ms - Elful 21 este la 95, 107 in fabrica 3
Timp scurs: 6624ms - Elful 24 este la 96, 98 in fabrica 3
Timp scurs: 6625ms - Elful 3 este la 28, 38 in fabrica 3
Timp scurs: 6625ms - Elful 4 este la 45, 48 in fabrica 3
Timp scurs: 6625ms - Elful 8 este la 63, 4 in fabrica 3
Timp scurs: 6625ms - Elful 11 este la 37, 34 in fabrica 3
Timp scurs: 6625ms - Elful 14 este la 114, 89 in fabrica 3
Timp scurs: 6625ms - Elful 18 este la 108, 32 in fabrica 3
Timp scurs: 6625ms - Elful 21 este la 95, 107 in fabrica 3
Timp scurs: 6625ms - Elful 24 este la 96, 98 in fabrica 3
Timp scurs: 6625ms - Elful 1 este la 348, 34 in fabrica 1
Timp scurs: 6625ms - Elful 5 este la 340, 193 in fabrica 1
Timp scurs: 6625ms - Elful 7 este la 125, 299 in fabrica 1
Timp scurs: 6625ms - Elful 10 este la 4, 111 in fabrica 1
Timp scurs: 6625ms - Elful 13 este la 75, 304 in fabrica 1
Timp scurs: 6625ms - Elful 16 este la 182, 31 in fabrica 1
Timp scurs: 6625ms - Elful 19 este la 49, 296 in fabrica 1
Timp scurs: 6625ms - Elful 22 este la 160, 1 in fabrica 1
Timp scurs: 6625ms - Elful 25 este la 71, 48 in fabrica 1
Timp scurs: 6626ms - Elful 2 este la 13, 10 in fabrica 2
Timp scurs: 6626ms - Elful 6 este la 80, 12 in fabrica 2
Timp scurs: 6626ms - Elful 9 este la 144, 81 in fabrica 2
Timp scurs: 6626ms - Elful 12 este la 7, 68 in fabrica 2
Timp scurs: 6626ms - Elful 15 este la 60, 70 in fabrica 2
Timp scurs: 6626ms - Elful 17 este la 118, 79 in fabrica 2
Timp scurs: 6626ms - Elful 20 este la 39, 70 in fabrica 2
Timp scurs: 6626ms - Elful 23 este la 80, 66 in fabrica 2
Timp scurs: 6626ms - Elful 26 este la 61, 131 in fabrica 2
Timp scurs: 6630ms - Elful 3 este la 28, 38 in fabrica 3
Timp scurs: 6630ms - Elful 4 este la 45, 48 in fabrica 3
Timp scurs: 6630ms - Elful 8 este la 63, 4 in fabrica 3
Timp scurs: 6630ms - Elful 11 este la 38, 34 in fabrica 3
Timp scurs: 6630ms - Elful 14 este la 114, 89 in fabrica 3
Timp scurs: 6630ms - Elful 18 este la 108, 32 in fabrica 3
Timp scurs: 6630ms - Elful 21 este la 95, 107 in fabrica 3
Timp scurs: 6630ms - Elful 24 este la 96, 98 in fabrica 3
Timp scurs: 6631ms - Elful 3 este la 28, 38 in fabrica 3
Timp scurs: 6631ms - Elful 4 este la 45, 48 in fabrica 3
Timp scurs: 6631ms - Elful 8 este la 63, 4 in fabrica 3
Timp scurs: 6631ms - Elful 11 este la 38, 34 in fabrica 3
Timp scurs: 6631ms - Elful 14 este la 113, 89 in fabrica 3
Timp scurs: 6631ms - Elful 18 este la 108, 32 in fabrica 3
Timp scurs: 6631ms - Elful 21 este la 95, 107 in fabrica 3
Timp scurs: 6631ms - Elful 24 este la 96, 98 in fabrica 3
Timp scurs: 6633ms - Elful 2 este la 13, 10 in fabrica 2
Timp scurs: 6633ms - Elful 6 este la 80, 12 in fabrica 2
Timp scurs: 6633ms - Elful 9 este la 144, 81 in fabrica 2
Timp scurs: 6633ms - Elful 12 este la 7, 68 in fabrica 2
Timp scurs: 6633ms - Elful 15 este la 60, 70 in fabrica 2
Timp scurs: 6633ms - Elful 17 este la 118, 79 in fabrica 2
Timp scurs: 6633ms - Elful 20 este la 39, 70 in fabrica 2
Timp scurs: 6633ms - Elful 23 este la 79, 66 in fabrica 2
Timp scurs: 6633ms - Elful 26 este la 61, 131 in fabrica 2
Timp scurs: 6634ms - Elful 1 este la 348, 34 in fabrica 1
Timp scurs: 6634ms - Elful 5 este la 340, 193 in fabrica 1
Timp scurs: 6634ms - Elful 7 este la 125, 299 in fabrica 1
Timp scurs: 6634ms - Elful 10 este la 5, 111 in fabrica 1
Timp scurs: 6634ms - Elful 13 este la 75, 304 in fabrica 1
Timp scurs: 6634ms - Elful 16 este la 182, 31 in fabrica 1
Timp scurs: 6634ms - Elful 19 este la 49, 296 in fabrica 1
Timp scurs: 6634ms - Elful 22 este la 160, 1 in fabrica 1
Timp scurs: 6634ms - Elful 25 este la 71, 48 in fabrica 1
Timp scurs: 6635ms - Elful 3 este la 28, 38 in fabrica 3
Timp scurs: 6635ms - Elful 4 este la 45, 48 in fabrica 3
Timp scurs: 6635ms - Elful 8 este la 63, 4 in fabrica 3
Timp scurs: 6635ms - Elful 11 este la 38, 34 in fabrica 3
Timp scurs: 6635ms - Elful 14 este la 113, 89 in fabrica 3
Timp scurs: 6635ms - Elful 18 este la 108, 32 in fabrica 3
